,AAPL,AMZN,GOOGL,MSFT,NVDA
2022-12-23,129.65939331054688,85.25,88.49856567382812,232.1217803955078,15.189970970153809
2022-12-27,127.85993194580078,83.04000091552734,86.67363739013672,230.40077209472656,14.106115341186523
2022-12-28,123.9365234375,81.81999969482422,85.31486511230469,228.0380401611328,14.02120304107666
2022-12-29,127.44693756103516,84.18000030517578,87.7249526977539,234.3386688232422,14.587606430053711
2022-12-30,127.76161193847656,84.0,87.50675964355469,233.18165588378906,14.59859561920166
2023-01-03,122.98270416259766,85.81999969482422,88.38945770263672,232.94827270507812,14.299909591674805
2023-01-04,124.25119018554688,85.13999938964844,87.35798645019531,222.75836181640625,14.733453750610352
2023-01-05,122.93355560302734,83.12000274658203,85.49337768554688,216.1562957763672,14.249961853027344
2023-01-06,127.456787109375,86.08000183105469,86.6240463256836,218.70376586914062,14.843337059020996
2023-01-09,127.9779281616211,87.36000061035156,87.2984619140625,220.83316040039062,15.611527442932129
2023-01-10,128.54823303222656,89.87000274658203,87.69519805908203,222.5153045654297,15.892230033874512
2023-01-11,131.26217651367188,95.08999633789062,90.7697982788086,229.24371337890625,15.984132766723633
2023-01-12,131.1835479736328,95.2699966430664,90.38297271728516,231.9078369140625,16.49359130859375
2023-01-13,132.510986328125,98.12000274658203,91.36487579345703,232.6079559326172,16.881187438964844
2023-01-17,133.6713409423828,96.05000305175781,90.54166412353516,233.6969451904297,17.683340072631836
2023-01-18,132.9534912109375,95.45999908447266,90.37307739257812,229.28262329101562,17.35868263244629
2023-01-19,133.01246643066406,93.68000030517578,92.2872543334961,225.51002502441406,16.74732780456543
2023-01-20,135.56907653808594,97.25,97.21650695800781,233.57058715820312,17.820194244384766
2023-01-23,138.75503540039062,97.5199966430664,98.97199249267578,235.86520385742188,19.172771453857422
2023-01-24,140.15130615234375,96.31999969482422,96.89912414550781,235.3401641845703,19.244691848754883
2023-01-25,139.49253845214844,97.18000030517578,94.43946075439453,233.9497528076172,19.30263328552246
2023-01-26,141.5574493408203,99.22000122070312,96.7206039428711,241.13519287109375,19.78112030029297
2023-01-27,143.49459838867188,102.23999786376953,98.5554428100586,241.29075622558594,20.343534469604492
2023-01-30,140.6134796142578,100.55000305175781,96.1453628540039,235.99159240722656,19.141801834106445
2023-01-31,141.88194274902344,103.12999725341797,98.02977752685547,240.950439453125,19.516407012939453
2023-02-01,143.00296020507812,105.1500015258789,99.60674285888672,245.75369262695312,20.920921325683594
2023-02-02,148.30294799804688,112.91000366210938,106.85681915283203,257.2757263183594,21.686115264892578
2023-02-03,151.9215545654297,103.38999938964844,103.92108917236328,251.19873046875,21.077756881713867
2023-02-06,149.19778442382812,102.18000030517578,102.05650329589844,249.6623992919922,21.0667724609375
2023-02-07,152.06906127929688,102.11000061035156,106.75764465332031,260.15374755859375,22.149625778198242
2023-02-08,149.38461303710938,100.05000305175781,98.5554428100586,259.3467102050781,22.181589126586914
2023-02-09,148.3521270751953,98.23999786376953,94.2311782836914,256.3228759765625,22.313453674316406
2023-02-10,148.71652221679688,97.61000061035156,93.7947769165039,255.81723022460938,21.24258041381836
2023-02-13,151.5133819580078,99.54000091552734,93.83445739746094,263.8097229003906,21.765033721923828
2023-02-14,150.8732452392578,99.69999694824219,93.90389251708984,264.6361389160156,22.946788787841797
2023-02-15,152.97093200683594,101.16000366210938,96.1453628540039,262.52093505859375,22.74000358581543
2023-02-16,151.37550354003906,98.1500015258789,94.72708129882812,255.53192138671875,21.978805541992188
2023-02-17,150.23316955566406,97.19999694824219,93.57659149169922,251.54518127441406,21.365455627441406
